n,m,time(s),sat,median_time(s)
5,3,0.000026617,True,0.000024961
5,3,0.000029782,True,0.000028583
5,3,0.000026129,True,0.000023596
5,3,0.000026848,True,0.000025104
5,3,0.000026878,True,0.000024699
5,3,0.000037688,True,0.000026816
5,3,0.000025997,True,0.000024170
5,3,0.000029299,True,0.000027509
5,3,0.000026055,True,0.000024289
5,3,0.000030265,True,0.000028448
5,3,0.000027942,True,0.000025429
5,3,0.000024629,True,0.000023049
5,3,0.000026662,True,0.000026094
5,3,0.000030647,True,0.000026696
5,3,0.000029957,True,0.000026387
5,3,0.000026521,True,0.000025054
5,3,0.000025381,True,0.000023724
5,3,0.000027422,True,0.000024848
