n,m,time(s)
5, 8, 0.000160433
5, 8, 0.000153124
5, 8, 0.000143706
5, 8, 0.000144379
5, 8, 0.000138076
5, 8, 0.000143724
5, 8, 0.000136722
5, 8, 0.000160901
5, 8, 0.000147251
5, 8, 0.000146811
5, 8, 0.000143628
5, 8, 0.000148310
5, 8, 0.000169248
5, 8, 0.000150932
5, 8, 0.000178966
5, 8, 0.000145734
5, 8, 0.000174294
5, 8, 0.000173136
5, 8, 0.000258262
5, 8, 0.000245854
5, 8, 0.000187098
5, 8, 0.000167427
5, 8, 0.000160817
5, 8, 0.000174192
5, 8, 0.000155132
5, 8, 0.000156326
5, 8, 0.000148917
5, 8, 0.000144715
5, 8, 0.000143509
5, 8, 0.000276920
5, 8, 0.000165288
5, 8, 0.000167220
5, 8, 0.000171884
5, 8, 0.000153993
5, 8, 0.000147901
5, 8, 0.000146553
5, 8, 0.000141809
5, 8, 0.000143241
5, 8, 0.000145435
5, 8, 0.000144018
5, 8, 0.000164488
5, 8, 0.000142445
5, 8, 0.000171983
5, 8, 0.000147882
5, 8, 0.000149671
5, 8, 0.000143561
5, 8, 0.000143229
5, 8, 0.000160698
5, 8, 0.000141114
5, 8, 0.000146934
5, 8, 0.000139192
5, 8, 0.000136690
5, 8, 0.000271041
5, 8, 0.000195401
5, 8, 0.000193009
5, 8, 0.000161358
5, 8, 0.000160163
5, 8, 0.000148353
5, 8, 0.000148784
5, 8, 0.000148310
5, 8, 0.000177086
5, 8, 0.000150331
5, 8, 0.000146926
5, 8, 0.000158885
5, 8, 0.000261444
5, 8, 0.000159673
5, 8, 0.000156619
5, 8, 0.000178301
5, 8, 0.000183291
5, 8, 0.000157416
5, 8, 0.000173381
5, 8, 0.000158428
5, 8, 0.000154932
5, 8, 0.000156000
5, 8, 0.000178767
5, 8, 0.000150272
5, 8, 0.000147631
5, 8, 0.000149554
5, 8, 0.000148858
5, 8, 0.000147327
5, 8, 0.000144257
5, 8, 0.000196355
5, 8, 0.000166693
5, 8, 0.000149773
5, 8, 0.000247301
5, 8, 0.000200777
5, 8, 0.000163237
5, 8, 0.000152094
5, 8, 0.000184944
5, 8, 0.000152169
5, 8, 0.000174849
5, 8, 0.000172650
5, 8, 0.000157682
5, 8, 0.000151036
5, 8, 0.000142478
5, 8, 0.000141245
5, 8, 0.000141019
5, 8, 0.000143260
5, 8, 0.000143664
5, 8, 0.000144224
5, 8, 0.000145350
5, 8, 0.000161663
5, 8, 0.000142778
5, 8, 0.000160890
5, 8, 0.000161958
5, 8, 0.000185683
5, 8, 0.000149764
5, 8, 0.000172497
5, 8, 0.000137737
5, 8, 0.000147588
5, 8, 0.000145735
5, 8, 0.000140017
5, 8, 0.000139533
5, 8, 0.000145205
5, 8, 0.000165597
5, 8, 0.000158510
5, 8, 0.000146798
5, 8, 0.000143886
5, 8, 0.000165759
5, 8, 0.000161603
5, 8, 0.000150099
5, 8, 0.000408055
5, 8, 0.000328526
5, 8, 0.000218911
5, 8, 0.000179317
5, 8, 0.000167878
5, 8, 0.000153077
5, 8, 0.000151398
5, 8, 0.000148163
5, 8, 0.000152133
5, 8, 0.000170529
5, 8, 0.000149687
5, 8, 0.000147511
5, 8, 0.000183770
5, 8, 0.000155806
5, 8, 0.000144050
5, 8, 0.000141483
5, 8, 0.000161046
5, 8, 0.000156849
5, 8, 0.000171232
5, 8, 0.000146533
5, 8, 0.000153310
5, 8, 0.000152621
5, 8, 0.000146009
5, 8, 0.000147983
5, 8, 0.000157813
5, 8, 0.000149532
5, 8, 0.000141020
5, 8, 0.000144533
5, 8, 0.000143879
5, 8, 0.000148791
5, 8, 0.000146136
5, 8, 0.000150451
5, 8, 0.000178795
5, 8, 0.000144776
5, 8, 0.000160516
5, 8, 0.000165914
5, 8, 0.000143900
5, 8, 0.000279865
5, 8, 0.000164568
5, 8, 0.000155662
5, 8, 0.000154075
5, 8, 0.000148230
5, 8, 0.000170884
5, 8, 0.000164335
5, 8, 0.000146791
5, 8, 0.000173054
5, 8, 0.000147749
5, 8, 0.000160239
5, 8, 0.000147449
5, 8, 0.000224749
5, 8, 0.000185386
5, 8, 0.000159078
5, 8, 0.000194426
5, 8, 0.000303103
5, 8, 0.000164810
5, 8, 0.000175740
5, 8, 0.000160838
5, 8, 0.000153171
5, 8, 0.000154314
5, 8, 0.000148720
5, 8, 0.000148148
5, 8, 0.000151390
5, 8, 0.000149842
5, 8, 0.000141789
5, 8, 0.000164771
5, 8, 0.000139362
5, 8, 0.000142360
5, 8, 0.000144417
5, 8, 0.000144966
5, 8, 0.000149338
5, 8, 0.000218746
5, 8, 0.000174371
5, 8, 0.000166856
5, 8, 0.000172824
5, 8, 0.000165212
5, 8, 0.000154621
5, 8, 0.000157106
5, 8, 0.000228979
5, 8, 0.000159417
5, 8, 0.000147669
5, 8, 0.000149667
5, 8, 0.000146914
5, 8, 0.000141938
5, 8, 0.000141385
5, 8, 0.000142817
5, 8, 0.000150320
5, 8, 0.000149237
5, 8, 0.000145413
5, 8, 0.000169665
5, 8, 0.000198241
5, 8, 0.000170795
5, 8, 0.000152469
5, 8, 0.000150747
5, 8, 0.000145538
5, 8, 0.000142129
5, 8, 0.000137725
5, 8, 0.000142261
5, 8, 0.000149307
5, 8, 0.000151641
5, 8, 0.000162843
5, 8, 0.000159031
5, 8, 0.000197278
5, 8, 0.000152084
5, 8, 0.000144909
5, 8, 0.000150352
5, 8, 0.000146931
5, 8, 0.000163975
5, 8, 0.000195372
5, 8, 0.000213249
5, 8, 0.000179500
5, 8, 0.000171735
5, 8, 0.000160427
5, 8, 0.000155381
5, 8, 0.000152485
5, 8, 0.000147982
5, 8, 0.000142540
5, 8, 0.000154392
5, 8, 0.000144690
5, 8, 0.000147076
5, 8, 0.000144353
5, 8, 0.000160610
5, 8, 0.000171507
5, 8, 0.000162768
5, 8, 0.000160000
5, 8, 0.000210931
5, 8, 0.000161675
5, 8, 0.000145798
5, 8, 0.000146569
5, 8, 0.000153703
5, 8, 0.000141117
5, 8, 0.000160188
5, 8, 0.000145888
5, 8, 0.000147096
5, 8, 0.000157600
5, 8, 0.000143148
5, 8, 0.000150562
5, 8, 0.000140426
5, 8, 0.000140551
5, 8, 0.000136689
5, 8, 0.000139258
5, 8, 0.000147231
5, 8, 0.000138166
5, 8, 0.000143768
5, 8, 0.000152878
5, 8, 0.000314208
5, 8, 0.000173626
5, 8, 0.000177132
5, 8, 0.000195820
5, 8, 0.000157992
5, 8, 0.000157921
5, 8, 0.000142253
5, 8, 0.000152881
5, 8, 0.000140104
5, 8, 0.000138167
5, 8, 0.000166055
5, 8, 0.000167436
5, 8, 0.000212040
5, 8, 0.000177352
5, 8, 0.000177976
5, 8, 0.000177772
5, 8, 0.000175018
5, 8, 0.000155026
5, 8, 0.000155712
5, 8, 0.000168924
5, 8, 0.000168950
5, 8, 0.000152048
5, 8, 0.000148562
5, 8, 0.000149434
5, 8, 0.000148381
5, 8, 0.000151825
5, 8, 0.000145594
5, 8, 0.000152052
5, 8, 0.000142010
5, 8, 0.000167137
5, 8, 0.000160150
5, 8, 0.000226120
5, 8, 0.000171930
5, 8, 0.000200774
5, 8, 0.000165212
5, 8, 0.000154367
5, 8, 0.000156147
5, 8, 0.000145438
5, 8, 0.000159435
5, 8, 0.000151492
5, 8, 0.000143337
5, 8, 0.000142600
5, 8, 0.000144756
5, 8, 0.000141984
5, 8, 0.000148698
5, 8, 0.000141981
5, 8, 0.000136873
5, 8, 0.000165992
5, 8, 0.000155847
5, 8, 0.000145274
5, 8, 0.000152169
5, 8, 0.000164824
5, 8, 0.000167509
5, 8, 0.000149753
5, 8, 0.000151061
5, 8, 0.000145773
5, 8, 0.000155519
5, 8, 0.000147919
5, 8, 0.000148388
5, 8, 0.000151823
5, 8, 0.000144227
5, 8, 0.000145696
5, 8, 0.000150336
5, 8, 0.000144664
5, 8, 0.000160187
5, 8, 0.000171345
5, 8, 0.000163149
5, 8, 0.000151773
5, 8, 0.000190377
5, 8, 0.000860124
5, 8, 0.000168292
5, 8, 0.000191549
5, 8, 0.000162070
5, 8, 0.000160441
5, 8, 0.000151380
5, 8, 0.000174712
5, 8, 0.000154709
5, 8, 0.000148278
5, 8, 0.000151878
5, 8, 0.000145110
5, 8, 0.000160258
5, 8, 0.000147288
5, 8, 0.000167626
5, 8, 0.000165817
5, 8, 0.000149433
5, 8, 0.000150443
5, 8, 0.000151730
5, 8, 0.000145958
5, 8, 0.000143541
5, 8, 0.000144605
5, 8, 0.000145120
5, 8, 0.000157842
5, 8, 0.000147321
5, 8, 0.000141378
5, 8, 0.000172614
5, 8, 0.000165145
5, 8, 0.000150402
5, 8, 0.000156254
5, 8, 0.000147591
5, 8, 0.000153417
5, 8, 0.000145370
5, 8, 0.000147228
5, 8, 0.000182377
5, 8, 0.000174614
5, 8, 0.000188685
5, 8, 0.000176522
5, 8, 0.000184910
5, 8, 0.000174777
5, 8, 0.000151757
5, 8, 0.000155578
5, 8, 0.000146623
5, 8, 0.000142822
5, 8, 0.000142394
5, 8, 0.000141392
5, 8, 0.000142764
5, 8, 0.000151101
5, 8, 0.000139924
5, 8, 0.000185982
5, 8, 0.000171070
5, 8, 0.000159033
5, 8, 0.000154178
5, 8, 0.000298102
5, 8, 0.000173879
5, 8, 0.000164852
5, 8, 0.000153554
5, 8, 0.000182682
5, 8, 0.000156518
5, 8, 0.000149847
5, 8, 0.000148643
5, 8, 0.000143077
5, 8, 0.000149536
5, 8, 0.000149643
5, 8, 0.000151953
5, 8, 0.000166097
5, 8, 0.000153763
5, 8, 0.000155354
5, 8, 0.000150972
5, 8, 0.000406819
5, 8, 0.000276001
5, 8, 0.000203099
5, 8, 0.000181942
5, 8, 0.000296625
5, 8, 0.000184986
5, 8, 0.000184825
5, 8, 0.000189042
5, 8, 0.000181420
5, 8, 0.000181343
5, 8, 0.000206550
5, 8, 0.000167908
5, 8, 0.000158508
5, 8, 0.000258195
5, 8, 0.000195388
5, 8, 0.000176363
5, 8, 0.000216655
5, 8, 0.000176307
5, 8, 0.000174418
5, 8, 0.000158711
5, 8, 0.000160474
5, 8, 0.000156824
5, 8, 0.000162925
5, 8, 0.000408597
5, 8, 0.000194962
5, 8, 0.000165780
5, 8, 0.000166681
5, 8, 0.000176633
5, 8, 0.000165627
5, 8, 0.000159458
5, 8, 0.000155312
5, 8, 0.000158912
5, 8, 0.000154987
5, 8, 0.000168033
5, 8, 0.000207428
5, 8, 0.000232509
5, 8, 0.000220250
5, 8, 0.000176940
5, 8, 0.000191480
5, 8, 0.000162333
5, 8, 0.000160088
5, 8, 0.000165935
5, 8, 0.000182213
5, 8, 0.000189055
5, 8, 0.000160471
5, 8, 0.000160309
5, 8, 0.000158491
5, 8, 0.000157407
5, 8, 0.000163916
5, 8, 0.000177239
5, 8, 0.000165891
5, 8, 0.000165802
5, 8, 0.000167573
5, 8, 0.000188750
5, 8, 0.000160151
5, 8, 0.000266024
5, 8, 0.000183582
5, 8, 0.000180200
5, 8, 0.000166872
5, 8, 0.000154420
5, 8, 0.000150958
5, 8, 0.000166297
5, 8, 0.000155881
5, 8, 0.000160586
5, 8, 0.000159145
5, 8, 0.000162186
5, 8, 0.000159462
5, 8, 0.000196700
5, 8, 0.000161157
5, 8, 0.000168524
5, 8, 0.000247801
5, 8, 0.000155476
5, 8, 0.000147461
5, 8, 0.000168098
5, 8, 0.000154869
5, 8, 0.000165287
5, 8, 0.000155944
5, 8, 0.000152849
5, 8, 0.000161778
5, 8, 0.000150974
5, 8, 0.000155253
5, 8, 0.000150036
5, 8, 0.000150621
5, 8, 0.000148017
5, 8, 0.000172292
5, 8, 0.000189921
5, 8, 0.000194879
5, 8, 0.000532696
5, 8, 0.000214077
5, 8, 0.000164942
5, 8, 0.000160287
5, 8, 0.000182167
5, 8, 0.000158775
5, 8, 0.000160669
5, 8, 0.000169469
5, 8, 0.000167498
5, 8, 0.000158547
5, 8, 0.000155136
5, 8, 0.000158059
5, 8, 0.000198180
5, 8, 0.000179281
5, 8, 0.000156353
5, 8, 0.000161863
5, 8, 0.000157088
5, 8, 0.000169395
5, 8, 0.000160867
5, 8, 0.000151446
5, 8, 0.000147213
5, 8, 0.000152085
5, 8, 0.000152408
5, 8, 0.000157047
5, 8, 0.000157478
5, 8, 0.000147807
5, 8, 0.000165427
5, 8, 0.000145162
5, 8, 0.000221354
5, 8, 0.000155720
5, 8, 0.000151298
5, 8, 0.000151578
5, 8, 0.000151277
5, 8, 0.000148055
5, 8, 0.000220707
5, 8, 0.000164004
5, 8, 0.000168068
5, 8, 0.000181805
5, 8, 0.000163695
5, 8, 0.000161353
5, 8, 0.000164619
5, 8, 0.000147058
5, 8, 0.000146441
5, 8, 0.000149313
5, 8, 0.000154240
5, 8, 0.000147821
5, 8, 0.000145677
5, 8, 0.000154072
5, 8, 0.000220267
5, 8, 0.000164836
5, 8, 0.000304632
5, 8, 0.000167564
5, 8, 0.000207801
5, 8, 0.000223493
5, 8, 0.000166600
5, 8, 0.000156703
5, 8, 0.000160432
5, 8, 0.000157274
5, 8, 0.000150748
5, 8, 0.000152723
5, 8, 0.000151252
5, 8, 0.000152753
5, 8, 0.000151531
5, 8, 0.000190436
5, 8, 0.000168124
5, 8, 0.000153252
5, 8, 0.000152283
5, 8, 0.000148985
5, 8, 0.000207747
5, 8, 0.000291076
5, 8, 0.000201419
5, 8, 0.000175386
5, 8, 0.000152673
5, 8, 0.000146885
5, 8, 0.000151495
5, 8, 0.000146548
5, 8, 0.000148919
5, 8, 0.000148228
5, 8, 0.000145564
5, 8, 0.000157756
5, 8, 0.000149255
5, 8, 0.000145160
5, 8, 0.000220639
5, 8, 0.000156482
5, 8, 0.000154588
5, 8, 0.000156557
5, 8, 0.000151199
5, 8, 0.000164533
5, 8, 0.000150036
5, 8, 0.000158051
5, 8, 0.000172763
5, 8, 0.000164143
5, 8, 0.000143830
5, 8, 0.000143862
5, 8, 0.000145759
5, 8, 0.000143723
5, 8, 0.000142879
5, 8, 0.000142032
5, 8, 0.000135942
5, 8, 0.000136534
5, 8, 0.000143850
5, 8, 0.000158792
5, 8, 0.000159495
5, 8, 0.000149361
5, 8, 0.000216219
5, 8, 0.000285758
5, 8, 0.000205768
5, 8, 0.000209156
5, 8, 0.000167757
5, 8, 0.000175344
5, 8, 0.000155238
5, 8, 0.000153154
5, 8, 0.000150119
5, 8, 0.000156715
5, 8, 0.000147309
5, 8, 0.000173303
5, 8, 0.000160330
5, 8, 0.000159505
5, 8, 0.000151099
5, 8, 0.000156728
5, 8, 0.000159848
5, 8, 0.000213537
5, 8, 0.000163681
5, 8, 0.000152307
5, 8, 0.000180332
5, 8, 0.000154572
5, 8, 0.000170516
5, 8, 0.000174422
5, 8, 0.000159812
5, 8, 0.000153287
5, 8, 0.000167548
5, 8, 0.000150840
5, 8, 0.000141791
5, 8, 0.000144904
5, 8, 0.000147530
5, 8, 0.000147720
5, 8, 0.000142865
5, 8, 0.000166643
5, 8, 0.000148021
5, 8, 0.000169100
5, 8, 0.000176859
5, 8, 0.000186497
5, 8, 0.000156440
5, 8, 0.000154543
5, 8, 0.000156785
5, 8, 0.000167639
5, 8, 0.000153814
5, 8, 0.000179466
5, 8, 0.000152702
5, 8, 0.000150678
5, 8, 0.000145131
5, 8, 0.000156784
5, 8, 0.000165269
5, 8, 0.000164799
5, 8, 0.000145898
5, 8, 0.000165004
5, 8, 0.000300360
5, 8, 0.000207039
5, 8, 0.000156853
5, 8, 0.000174975
5, 8, 0.000187691
5, 8, 0.000185768
5, 8, 0.000165847
5, 8, 0.000160810
5, 8, 0.000163964
5, 8, 0.000156557
5, 8, 0.000151837
5, 8, 0.000173748
5, 8, 0.000158532
5, 8, 0.000148229
5, 8, 0.000151005
5, 8, 0.000155035
5, 8, 0.000263931
5, 8, 0.000167335
5, 8, 0.000174291
5, 8, 0.000171033
5, 8, 0.000161605
5, 8, 0.000153969
5, 8, 0.000158018
5, 8, 0.000147779
5, 8, 0.000152649
5, 8, 0.000152415
5, 8, 0.000146863
5, 8, 0.000151153
5, 8, 0.000148228
5, 8, 0.000145333
5, 8, 0.000146351
5, 8, 0.000163308
5, 8, 0.000146282
5, 8, 0.000164512
5, 8, 0.000154681
5, 8, 0.000156985
5, 8, 0.000168609
5, 8, 0.000151683
5, 8, 0.000149544
5, 8, 0.000151015
5, 8, 0.000147865
5, 8, 0.000147093
5, 8, 0.000161981
5, 8, 0.000151431
5, 8, 0.000162053
5, 8, 0.000172406
5, 8, 0.000146946
5, 8, 0.000141734
5, 8, 0.000148102
5, 8, 0.000138818
5, 8, 0.000149219
5, 8, 0.000139832
5, 8, 0.000143152
5, 8, 0.000138602
5, 8, 0.000414544
5, 8, 0.000396645
5, 8, 0.000207570
5, 8, 0.000184926
5, 8, 0.000197623
5, 8, 0.000197863
5, 8, 0.000171227
5, 8, 0.000172060
5, 8, 0.000174770
5, 8, 0.000177428
5, 8, 0.000170967
5, 8, 0.000162201
5, 8, 0.000163958
5, 8, 0.000179210
5, 8, 0.000178430
5, 8, 0.000165166
5, 8, 0.000157310
5, 8, 0.000152652
5, 8, 0.000162167
5, 8, 0.000161707
5, 8, 0.000194423
5, 8, 0.000165767
5, 8, 0.000162157
5, 8, 0.000153223
5, 8, 0.000148933
5, 8, 0.000150082
5, 8, 0.000163317
5, 8, 0.000151193
5, 8, 0.000152951
5, 8, 0.000155129
5, 8, 0.000254898
5, 8, 0.000249980
5, 8, 0.000230643
5, 8, 0.000184906
5, 8, 0.000160579
5, 8, 0.000167537
5, 8, 0.000152165
5, 8, 0.000154013
5, 8, 0.000153623
5, 8, 0.000151910
5, 8, 0.000153780
5, 8, 0.000182266
5, 8, 0.000170439
5, 8, 0.000202975
5, 8, 0.000209705
5, 8, 0.000160429
5, 8, 0.000163472
5, 8, 0.000241448
5, 8, 0.000162125
5, 8, 0.000150611
5, 8, 0.000151484
5, 8, 0.000168320
5, 8, 0.000162172
5, 8, 0.000170754
5, 8, 0.000162676
5, 8, 0.000159845
5, 8, 0.000156616
5, 8, 0.000163751
5, 8, 0.000158814
5, 8, 0.000152420
5, 8, 0.000158630
5, 8, 0.000156186
5, 8, 0.000172660
5, 8, 0.000272299
5, 8, 0.000370395
5, 8, 0.000195487
5, 8, 0.000184853
5, 8, 0.000170481
5, 8, 0.000160730
5, 8, 0.000157017
5, 8, 0.000155664
5, 8, 0.000156932
5, 8, 0.000158541
5, 8, 0.000157478
5, 8, 0.000159194
5, 8, 0.000153899
5, 8, 0.000148428
5, 8, 0.000212541
5, 8, 0.000160546
5, 8, 0.000159162
5, 8, 0.000153713
5, 8, 0.000160083
5, 8, 0.000167394
5, 8, 0.000160783
5, 8, 0.000146361
5, 8, 0.000145712
5, 8, 0.000148558
5, 8, 0.000147329
5, 8, 0.000148154
5, 8, 0.000148169
5, 8, 0.000147852
5, 8, 0.000150764
5, 8, 0.000144102
5, 8, 0.000174544
5, 8, 0.000148070
5, 8, 0.000168904
5, 8, 0.000159942
5, 8, 0.000143606
5, 8, 0.000147317
5, 8, 0.000149032
5, 8, 0.000192464
5, 8, 0.000260848
5, 8, 0.000170243
5, 8, 0.000191015
5, 8, 0.000190051
5, 8, 0.000177456
5, 8, 0.000155461
5, 8, 0.000158204
5, 8, 0.000154465
5, 8, 0.000178800
5, 8, 0.000194675
5, 8, 0.000156080
5, 8, 0.000153958
5, 8, 0.000155533
5, 8, 0.000174991
5, 8, 0.000166813
5, 8, 0.000158018
5, 8, 0.000223633
5, 8, 0.000160514
5, 8, 0.000155784
5, 8, 0.000147062
5, 8, 0.000151954
5, 8, 0.000159244
5, 8, 0.000187443
5, 8, 0.000267068
5, 8, 0.000172864
5, 8, 0.000180630
5, 8, 0.000189435
5, 8, 0.000198541
5, 8, 0.000171097
5, 8, 0.000162412
5, 8, 0.000167261
5, 8, 0.000477722
5, 8, 0.000339117
5, 8, 0.000230619
5, 8, 0.000200260
5, 8, 0.000217601
5, 8, 0.000183231
5, 8, 0.000165657
5, 8, 0.000161311
5, 8, 0.000206922
5, 8, 0.000180109
5, 8, 0.000174855
5, 8, 0.000212050
5, 8, 0.000167533
5, 8, 0.000183204
5, 8, 0.000380991
5, 8, 0.000241304
5, 8, 0.000243700
5, 8, 0.000189756
5, 8, 0.000192681
5, 8, 0.000186228
5, 8, 0.000183741
5, 8, 0.000195132
5, 8, 0.000248203
5, 8, 0.000188206
5, 8, 0.000176586
5, 8, 0.000204574
5, 8, 0.000511429
5, 8, 0.000384295
5, 8, 0.000255442
5, 8, 0.000172112
5, 8, 0.000176805
5, 8, 0.000175440
5, 8, 0.000159540
5, 8, 0.000206122
5, 8, 0.000167576
5, 8, 0.000164350
5, 8, 0.000158862
5, 8, 0.000179717
5, 8, 0.000163028
5, 8, 0.000170761
5, 8, 0.000165699
5, 8, 0.000228921
5, 8, 0.000167253
5, 8, 0.000180326
5, 8, 0.000179668
5, 8, 0.000162077
5, 8, 0.000165326
5, 8, 0.000174669
5, 8, 0.000163247
5, 8, 0.000165125
5, 8, 0.000161957
5, 8, 0.000162092
5, 8, 0.000163683
5, 8, 0.000231065
5, 8, 0.000180866
5, 8, 0.000161105
5, 8, 0.000167412
5, 8, 0.000268137
5, 8, 0.000266183
5, 8, 0.000369024
5, 8, 0.000188739
5, 8, 0.000177526
5, 8, 0.000162432
5, 8, 0.000156994
5, 8, 0.000165513
5, 8, 0.000159318
5, 8, 0.000159526
5, 8, 0.000154168
5, 8, 0.000155792
5, 8, 0.000154923
5, 8, 0.000174195
5, 8, 0.000163183
5, 8, 0.000190726
5, 8, 0.000198130
5, 8, 0.000165822
5, 8, 0.000183451
5, 8, 0.000164829
5, 8, 0.000179635
5, 8, 0.000176842
5, 8, 0.000160958
5, 8, 0.000159297
5, 8, 0.000176131
5, 8, 0.000162712
5, 8, 0.000157113
5, 8, 0.000176109
5, 8, 0.000159198
5, 8, 0.000158153
5, 8, 0.000179452
5, 8, 0.000271869
5, 8, 0.000181574
5, 8, 0.000180177
5, 8, 0.000213811
5, 8, 0.000185146
5, 8, 0.000160842
5, 8, 0.000173030
5, 8, 0.000155476
5, 8, 0.000154191
5, 8, 0.000152320
5, 8, 0.000157764
5, 8, 0.000153677
5, 8, 0.000151046
5, 8, 0.000149480
5, 8, 0.000164337
5, 8, 0.000237377
5, 8, 0.000176626
5, 8, 0.000160318
5, 8, 0.000255266
5, 8, 0.000167295
5, 8, 0.000204784
5, 8, 0.000202648
5, 8, 0.000170034
5, 8, 0.000232463
5, 8, 0.000176255
5, 8, 0.000175276
5, 8, 0.000169096
5, 8, 0.000168935
5, 8, 0.000185807
5, 8, 0.000166474
5, 8, 0.000173066
5, 8, 0.000161320
5, 8, 0.000208452
5, 8, 0.000417557
5, 8, 0.000265548
5, 8, 0.000182523
5, 8, 0.000170858
5, 8, 0.000173538
5, 8, 0.000163971
5, 8, 0.000167558
5, 8, 0.000173783
5, 8, 0.000193204
5, 8, 0.000202493
5, 8, 0.000207822
5, 8, 0.000195822
5, 8, 0.000203893
5, 8, 0.000204847
5, 8, 0.000190741
5, 8, 0.000182611
5, 8, 0.000181249
5, 8, 0.000178571
5, 8, 0.000197747
5, 8, 0.000167860
5, 8, 0.000166033
5, 8, 0.000166222
5, 8, 0.000154810
5, 8, 0.000158556
5, 8, 0.000165608
5, 8, 0.000159559
5, 8, 0.000157636
5, 8, 0.000190572
5, 8, 0.000178176
5, 8, 0.000184328
5, 8, 0.000169095
5, 8, 0.000298573
5, 8, 0.000255810
5, 8, 0.000187594
5, 8, 0.000189708
5, 8, 0.000172391
5, 8, 0.000266551
5, 8, 0.000179351
5, 8, 0.000233869
5, 8, 0.000177625
5, 8, 0.000203449
5, 8, 0.000277827
5, 8, 0.000219047
5, 8, 0.000193930
5, 8, 0.000215477
5, 8, 0.000195902
5, 8, 0.000194939
5, 8, 0.000236162
5, 8, 0.000178952
5, 8, 0.000174809
5, 8, 0.000159060
5, 8, 0.000164587
5, 8, 0.000161267
5, 8, 0.000159745
5, 8, 0.000178769
5, 8, 0.000179328
5, 8, 0.000174341
5, 8, 0.000187996
5, 8, 0.000171799
5, 8, 0.000188759
5, 8, 0.000331140
5, 8, 0.000185332
5, 8, 0.000165173
5, 8, 0.000166211
5, 8, 0.000173740
5, 8, 0.000162850
5, 8, 0.000182612
5, 8, 0.000204164
5, 8, 0.000164532
5, 8, 0.000160387
5, 8, 0.000160896
5, 8, 0.000185893
5, 8, 0.000196213
5, 8, 0.000166455
5, 8, 0.000159955
5, 8, 0.000216825
5, 8, 0.000179902
5, 8, 0.000163998
5, 8, 0.000167332
5, 8, 0.000156046
5, 8, 0.000163111
5, 8, 0.000158921
5, 8, 0.000156083
5, 8, 0.000156463
5, 8, 0.000162604
5, 8, 0.000154536
5, 8, 0.000151684
5, 8, 0.000174930
5, 8, 0.000181571
5, 8, 0.000179095
5, 8, 0.000197426
5, 8, 0.000197707
5, 8, 0.000570879
5, 8, 0.000335210
5, 8, 0.000224564
5, 8, 0.000181629
5, 8, 0.000166349
5, 8, 0.000170364
5, 8, 0.000160768
5, 8, 0.000159475
5, 8, 0.000157754
5, 8, 0.000160386
5, 8, 0.000168064
5, 8, 0.000162620
5, 8, 0.000160140
5, 8, 0.000189823
5, 8, 0.000182914
5, 8, 0.000212662
5, 8, 0.000173956
5, 8, 0.000162847
5, 8, 0.000159547
5, 8, 0.000200063
5, 8, 0.000181905
5, 8, 0.000165121
5, 8, 0.000158749
5, 8, 0.000184898
5, 8, 0.000161800
5, 8, 0.000160039
5, 8, 0.000156694
5, 8, 0.000168175
5, 8, 0.000184485
5, 8, 0.000194481
5, 8, 0.000173882
5, 8, 0.000221153
5, 8, 0.000299456
5, 8, 0.000396781
5, 8, 0.000203918
5, 8, 0.000171724
5, 8, 0.000171570
5, 8, 0.000158937
5, 8, 0.000161682
5, 8, 0.000161477
5, 8, 0.000167922
5, 8, 0.000167514
5, 8, 0.000160419
5, 8, 0.000157939
5, 8, 0.000162162
5, 8, 0.000171893
5, 8, 0.000185429
5, 8, 0.000168519
5, 8, 0.000165432
5, 8, 0.000189731
5, 8, 0.000255785
5, 8, 0.000179230
5, 8, 0.000173731
5, 8, 0.000168802
5, 8, 0.000176597
5, 8, 0.000169590
5, 8, 0.000176159
5, 8, 0.000184447
5, 8, 0.000183837
5, 8, 0.000168186
5, 8, 0.000214927
5, 8, 0.000316784
5, 8, 0.000205948
5, 8, 0.000179996
5, 8, 0.000204990
5, 8, 0.000172730
5, 8, 0.000170981
5, 8, 0.000160429
5, 8, 0.000186195
5, 8, 0.000166533
5, 8, 0.000160222
5, 8, 0.000160434
5, 8, 0.000166901
5, 8, 0.000180925
5, 8, 0.000176929
5, 8, 0.000165146
5, 8, 0.000169730
5, 8, 0.000166644
5, 8, 0.000188216
5, 8, 0.000181285
5, 8, 0.000164266
5, 8, 0.000160207
5, 8, 0.000166184
5, 8, 0.000167169
5, 8, 0.000167687
5, 8, 0.000162060
5, 8, 0.000161164
5, 8, 0.000162957
5, 8, 0.000154205
5, 8, 0.000155068
5, 8, 0.000156131
5, 8, 0.000163329
5, 8, 0.000241065
5, 8, 0.000350467
5, 8, 0.000247865
5, 8, 0.000198741
5, 8, 0.000171489
5, 8, 0.000189172
5, 8, 0.000153205
5, 8, 0.000188537
5, 8, 0.000159573
5, 8, 0.000157416
5, 8, 0.000162713
5, 8, 0.000159164
5, 8, 0.000167998
5, 8, 0.000158262
5, 8, 0.000246175
5, 8, 0.000218321
5, 8, 0.000183142
5, 8, 0.000191827
5, 8, 0.000169547
5, 8, 0.000166282
5, 8, 0.000163768
5, 8, 0.000161525
5, 8, 0.000168037
5, 8, 0.000157990
5, 8, 0.000171145
5, 8, 0.000178172
5, 8, 0.000151428
5, 8, 0.000249771
5, 8, 0.000263576
